TimeInterval,GantryID,小客車,小貨車,大客車,大貨車,聯結車,direction,小客車速度,小貨車速度,大客車速度,大貨車速度,聯結車速度
226,3640,193,61,2,9,19,1,86,86,79,79,75
226,3676,168,62,0,13,21,1,90,93,0,75,82
226,3686,4,1,0,0,8,1,86,86,0,0,75
227,5,38,12,4,1,0,1,82,81,86,79,0
227,17,65,19,7,2,0,1,86,82,86,72,0
227,29,82,19,8,2,0,1,86,86,77,86,0
227,61,114,39,8,7,2,1,86,90,79,79,66
227,99,127,29,9,4,6,1,251,251,230,143,140
227,147,117,25,7,3,3,1,93,93,79,100,82
227,153,123,30,0,5,2,1,54,55,0,57,54
227,182,143,40,4,0,6,1,21,21,21,0,21
227,248,281,48,3,3,8,1,82,81,86,79,72
227,264,279,41,16,3,8,1,90,90,86,90,82
227,293,218,41,15,10,5,1,86,86,86,79,75
227,339,436,89,22,11,7,1,132,132,143,123,50
227,376,168,46,8,6,6,1,39,39,39,36,32
227,413,169,42,8,5,4,1,86,84,79,86,73
227,467,164,37,2,8,7,1,93,90,97,90,82
227,492,186,45,2,11,3,1,72,72,28,72,72
227,511,199,43,1,14,4,1,182,197,75,125,77
227,532,261,71,8,20,7,1,85,84,71,77,75
227,557,164,45,4,12,9,1,86,90,79,81,79
227,578,174,36,3,14,12,1,100,101,98,43,46
227,633,125,31,2,8,10,1,90,90,79,81,77
227,664,151,24,2,13,11,1,86,86,77,82,79
227,681,51,12,1,12,10,1,90,86,72,77,77
227,699,88,18,0,3,7,1,97,95,0,93,79
227,750,150,37,4,16,10,1,93,90,90,82,84
227,880,172,30,7,15,5,1,82,82,79,79,75
227,928,157,33,5,13,7,1,86,90,82,79,75
227,950,134,35,6,13,7,1,86,90,88,79,75
227,980,294,69,4,9,8,1,240,237,169,221,154
227,1045,104,31,4,3,4,1,97,97,88,82,81
227,1123,84,26,3,7,2,1,100,100,93,86,73
227,1292,79,18,7,6,2,1,97,97,97,90,79
227,1389,94,25,2,6,5,1,100,97,95,88,75
227,1465,102,27,4,8,3,1,100,97,93,91,90
227,1572,116,25,4,3,3,1,100,100,93,86,97
227,1621,125,25,7,9,0,1,190,182,90,68,0
227,1664,151,33,8,6,1,1,93,93,84,81,82
227,1699,130,27,4,2,1,1,100,97,93,46,75
227,1774,99,27,4,5,3,1,108,100,95,90,86
227,1802,129,24,7,8,1,1,104,97,97,95,86
227,1839,137,34,2,4,2,1,100,99,100,93,88
227,1906,143,41,2,7,2,1,245,166,91,173,90
227,1960,133,49,2,13,17,1,104,100,86,90,86
227,2011,109,41,0,18,8,1,100,97,0,88,86
227,2089,81,26,6,9,18,1,104,104,97,86,86
227,2156,98,37,5,13,11,1,108,104,90,93,86
227,2249,73,20,6,11,18,1,104,100,99,86,86
227,2322,99,35,6,11,11,1,104,100,100,90,82
227,2394,81,40,4,15,14,1,104,104,90,86,82
227,2425,64,33,5,19,9,1,108,104,104,86,82
227,2472,81,45,7,18,17,1,104,100,93,88,86
227,2514,101,29,4,6,13,1,104,100,97,91,82
227,2603,68,23,2,8,11,1,104,104,93,97,86
227,2674,72,32,3,8,11,1,104,104,93,93,82
227,2714,76,16,3,10,7,1,108,100,100,93,79
227,2827,85,22,5,8,10,1,108,102,100,90,77
227,2866,69,27,4,13,18,1,108,100,61,90,84
227,2930,109,26,5,10,12,1,104,100,93,93,82
227,3019,119,41,2,16,16,1,104,100,95,90,82
227,3083,114,40,6,13,11,1,104,104,97,90,82
227,3126,196,50,6,15,19,1,176,169,77,152,79
227,3185,216,40,5,6,21,1,86,86,82,73,75
227,3227,192,46,4,5,28,1,97,91,86,82,79
227,3252,143,39,2,10,23,1,97,97,57,86,75
227,3286,153,48,1,12,14,1,93,93,93,84,81
227,3366,153,54,2,9,14,1,104,100,93,90,82
227,3398,160,63,5,3,20,1,90,90,86,82,81
227,3460,176,50,3,9,27,1,90,90,68,64,72
227,3535,177,44,1,7,22,1,93,91,90,72,82
227,3561,189,59,1,6,15,1,86,86,75,73,79
227,3590,213,55,1,7,16,1,169,90,86,79,79
227,3640,193,63,1,7,31,1,86,86,79,82,79
227,3676,201,53,2,7,28,1,86,86,70,79,79
227,3686,3,5,0,0,12,1,97,86,0,0,72
228,5,52,10,5,0,0,1,79,73,79,0,0
228,17,52,13,4,0,1,1,84,86,77,0,79
228,29,81,23,5,3,0,1,86,82,79,82,0
228,61,129,31,11,5,2,1,90,86,79,72,72
228,99,116,36,7,6,0,1,251,253,135,147,0
228,147,116,34,11,7,2,1,90,90,82,90,81
228,153,102,24,5,6,2,1,72,68,61,70,63
228,182,153,41,2,2,1,1,21,21,21,21,21
228,248,296,56,11,2,3,1,82,79,86,84,86
228,264,283,62,11,4,6,1,90,90,82,73,81
228,293,230,39,16,3,5,1,90,90,81,86,82
228,339,485,83,31,6,8,1,132,128,132,46,50
228,376,166,40,12,4,5,1,39,39,39,37,39
228,413,204,50,7,7,6,1,82,84,75,72,75
228,467,194,41,4,10,4,1,93,90,88,86,79
228,492,162,35,3,11,6,1,75,64,75,68,48
228,511,220,43,4,7,10,1,179,179,75,72,73
228,532,278,45,2,15,10,1,82,88,77,75,100
228,557,144,36,0,13,7,1,86,86,0,79,79
228,578,160,49,2,14,13,1,111,111,93,100,43
228,633,134,24,2,13,15,1,90,86,77,75,75
228,664,160,31,1,14,12,1,88,82,82,84,81
228,681,59,14,2,15,14,1,93,90,86,82,79
228,699,80,15,3,15,11,1,100,100,93,86,82
228,750,144,26,4,5,7,1,90,90,86,75,82
228,880,159,39,4,13,13,1,86,79,79,79,75
228,928,120,24,2,12,9,1,90,91,86,79,75
228,950,120,30,5,10,8,1,90,86,86,79,72
228,980,329,60,5,15,5,1,233,228,165,156,152
228,1045,97,20,3,4,9,1,97,97,93,86,86
228,1123,83,22,4,2,2,1,100,100,95,79,75
228,1292,72,23,4,4,3,1,100,97,95,90,79
228,1389,101,21,7,8,3,1,100,93,90,84,72
228,1465,116,34,1,8,3,1,100,99,93,73,86
228,1572,113,45,3,6,2,1,100,100,93,90,84
228,1621,118,25,3,5,3,1,186,104,93,68,82
228,1664,152,31,3,6,1,1,97,97,90,88,93
228,1699,135,29,4,7,1,1,100,93,84,86,86
228,1774,87,25,4,6,2,1,108,100,95,88,91
228,1802,101,25,0,2,1,1,104,108,0,97,86
228,1839,124,31,5,5,1,1,100,97,90,97,82
228,1906,174,44,4,10,4,1,258,241,95,172,143
228,1960,107,37,5,12,13,1,104,100,93,93,86
228,2011,127,41,2,11,20,1,104,104,90,82,88
228,2089,106,48,0,15,10,1,104,100,0,90,84
228,2156,70,21,6,8,19,1,108,104,95,91,86
228,2249,100,31,3,18,10,1,104,100,14,86,84
228,2322,87,27,5,13,20,1,108,100,97,97,90
228,2394,81,28,7,12,17,1,111,100,97,91,82
228,2425,84,28,7,12,12,1,108,104,90,93,82
228,2472,93,40,4,10,13,1,104,100,99,90,82
228,2514,80,32,7,19,18,1,104,100,93,90,86
228,2603,78,18,3,10,17,1,104,100,97,90,82
228,2674,79,33,3,7,10,1,104,100,93,86,82
228,2714,82,24,2,13,16,1,104,108,95,86,75
228,2827,79,29,4,11,10,1,104,97,90,90,75
228,2866,72,18,5,7,7,1,108,100,97,93,86
228,2930,97,32,9,15,22,1,104,100,97,90,84
228,3019,106,30,5,13,17,1,102,100,90,90,82
228,3083,112,35,1,10,17,1,104,104,100,90,82
228,3126,155,49,6,10,8,1,183,179,88,84,140
228,3185,213,59,3,16,17,1,90,90,82,84,79
228,3227,205,59,6,12,21,1,97,93,91,86,82
228,3252,132,46,5,6,22,1,100,100,93,82,79
228,3286,134,32,3,9,15,1,97,97,86,86,82
228,3366,159,47,3,10,19,1,104,100,100,91,82
228,3398,168,43,1,10,15,1,97,93,90,90,82
228,3460,174,66,2,5,19,1,86,86,64,61,72
228,3535,168,59,0,7,22,1,86,86,0,79,72
228,3561,171,50,1,8,24,1,90,86,90,70,75
228,3590,177,37,4,5,24,1,93,93,84,75,82
228,3640,151,39,2,9,22,1,90,90,86,75,82
228,3676,159,48,3,6,23,1,86,90,97,72,79
228,3686,9,4,0,0,9,1,86,90,0,0,72
229,5,49,8,2,0,0,1,86,84,81,0,0
229,17,69,13,4,0,0,1,86,79,68,0,0
229,29,77,21,10,1,2,1,86,82,82,75,81
229,61,137,34,9,1,5,1,86,81,82,72,68
229,99,138,35,8,3,5,1,327,254,226,236,124
229,147,125,21,4,2,4,1,90,93,79,84,75
229,153,100,13,3,5,2,1,72,68,72,64,64
229,182,143,42,2,5,3,1,21,21,21,21,21
229,248,276,63,7,7,5,1,82,79,79,75,82
229,264,265,63,23,8,3,1,86,86,82,81,82
229,293,224,39,15,2,3,1,90,86,82,73,72
229,339,454,94,18,4,9,1,132,130,121,48,50
229,376,161,29,12,5,6,1,39,39,37,36,36
229,413,190,39,12,6,7,1,86,82,81,82,82
229,467,167,40,5,9,7,1,93,93,93,90,82
229,492,171,42,7,8,8,1,79,75,75,72,70
229,511,205,46,4,16,5,1,186,185,132,129,75
229,532,256,55,8,21,9,1,86,82,75,78,75
229,557,145,25,5,13,8,1,90,86,82,79,79
229,578,191,42,4,17,7,1,115,115,110,125,50
229,633,126,29,0,10,11,1,86,86,0,79,79
229,664,157,38,0,11,18,1,86,90,0,79,81
229,681,62,12,0,7,13,1,90,90,0,75,75
229,699,75,15,1,16,11,1,100,97,93,90,86
229,750,172,32,1,5,7,1,93,90,79,79,79
229,880,181,38,3,10,5,1,82,82,68,77,75
229,928,138,27,1,12,9,1,93,90,82,81,82
229,950,137,21,2,11,10,1,90,90,84,75,77
229,980,302,67,5,14,11,1,232,229,233,215,154
229,1045,87,27,3,8,5,1,100,97,93,93,86
229,1123,88,30,4,6,5,1,100,97,91,84,86
229,1292,78,22,2,3,2,1,102,100,97,97,86
229,1389,87,24,3,4,2,1,100,97,93,88,79
229,1465,90,19,7,9,5,1,100,93,97,90,79
229,1572,116,22,3,7,2,1,104,97,100,82,88
229,1621,112,27,2,7,3,1,197,195,91,75,68
229,1664,155,41,2,7,2,1,97,97,91,86,82
229,1699,127,24,2,5,1,1,100,100,91,86,93
229,1774,112,28,0,10,2,1,104,104,0,90,91
229,1802,114,29,3,9,1,1,104,97,97,93,90
229,1839,122,22,0,4,1,1,104,104,0,97,82
229,1906,159,39,2,7,1,1,268,165,91,93,90
229,1960,138,40,5,19,27,1,100,100,93,86,82
229,2011,100,30,5,12,8,1,104,100,93,91,86
229,2089,108,43,2,12,18,1,104,104,95,81,86
229,2156,73,30,0,9,11,1,104,100,0,90,82
229,2249,90,30,7,8,20,1,100,97,93,82,84
229,2322,102,33,2,19,12,1,108,104,93,93,90
229,2394,86,33,4,15,16,1,108,104,95,93,90
229,2425,72,26,5,10,16,1,108,108,100,93,86
229,2472,98,33,8,14,15,1,104,100,93,86,79
229,2514,81,36,2,12,13,1,104,97,100,86,82
229,2603,62,24,6,14,19,1,104,100,93,91,86
229,2674,95,24,5,10,20,1,104,104,93,90,82
229,2714,61,27,0,5,9,1,108,100,0,93,86
229,2827,84,29,1,9,11,1,108,104,18,93,72
229,2866,73,26,2,9,11,1,108,104,64,86,86
229,2930,97,14,5,10,7,1,104,100,93,93,86
229,3019,108,37,8,11,24,1,104,100,93,90,86
229,3083,110,39,11,12,15,1,100,100,97,86,82
229,3126,161,35,3,12,15,1,181,93,90,162,82
229,3185,200,51,1,8,15,1,90,90,86,84,79
229,3227,189,49,4,11,10,1,97,93,93,90,82
229,3252,111,36,2,13,17,1,100,97,97,86,79
229,3286,123,41,4,3,20,1,100,97,93,90,79
229,3366,148,32,3,5,28,1,104,104,93,93,84
229,3398,152,49,3,10,20,1,100,97,93,86,81
229,3460,192,55,4,6,13,1,90,90,84,77,79
229,3535,217,62,0,5,14,1,82,82,0,90,75
229,3561,204,55,1,6,16,1,82,82,72,77,72
229,3590,153,68,0,7,25,1,90,86,0,82,79
229,3640,170,48,1,10,25,1,93,90,86,82,82
229,3676,158,48,3,11,23,1,86,90,93,79,82
229,3686,4,2,0,0,7,1,93,82,0,0,82
230,5,54,4,5,2,0,1,90,77,90,88,0
230,17,70,7,10,1,0,1,86,86,86,82,0
230,29,77,15,4,1,0,1,86,90,88,86,0
230,61,116,33,9,1,0,1,86,86,82,79,0
230,99,137,36,11,3,4,1,255,245,140,109,125
230,147,100,22,6,4,4,1,97,91,93,88,82
230,153,111,21,3,3,5,1,75,75,72,61,72
230,182,172,33,1,6,3,1,25,25,21,21,21
230,248,262,55,8,5,1,1,81,79,81,86,68
230,264,266,48,10,6,2,1,90,90,86,82,79
230,293,227,40,10,7,2,1,86,86,81,79,81
230,339,475,86,19,10,4,1,144,143,143,57,59
230,376,164,38,7,2,5,1,39,39,36,36,36
230,413,178,37,10,5,7,1,86,86,81,79,79
230,467,161,48,4,6,7,1,93,90,86,84,82
230,492,162,38,3,3,4,1,75,82,79,64,70
230,511,194,49,11,6,5,1,182,175,121,72,75
230,532,247,60,14,14,8,1,89,79,79,77,75
230,557,154,46,8,13,9,1,86,86,79,79,79
230,578,182,34,3,10,8,1,140,140,136,125,57
230,633,147,35,1,11,5,1,90,86,72,79,86
230,664,149,29,0,14,9,1,90,90,0,84,90
230,681,62,12,1,14,7,1,93,86,90,82,82
230,699,80,11,1,11,14,1,100,97,100,86,79
230,750,156,20,13,10,12,1,93,93,82,81,82
230,880,133,41,4,8,13,1,93,90,84,81,79
230,928,147,37,1,9,9,1,93,93,82,82,75
230,950,153,37,0,8,7,1,93,86,0,75,64
230,980,324,44,3,11,9,1,236,232,226,150,214
230,1045,101,22,3,6,2,1,97,93,93,90,84
230,1123,105,24,2,4,6,1,97,97,91,84,82
230,1292,75,32,3,6,2,1,100,99,93,82,90
230,1389,84,22,2,3,2,1,104,93,93,93,84
230,1465,110,27,3,4,1,1,97,93,97,95,72
230,1572,130,38,7,8,6,1,97,93,90,86,79
230,1621,119,26,5,6,6,1,193,187,90,72,77
230,1664,141,19,3,10,2,1,97,90,93,86,70
230,1699,113,39,3,4,2,1,97,100,86,90,86
230,1774,83,28,2,4,3,1,104,102,54,90,86
230,1802,113,19,0,4,2,1,104,104,0,97,90
230,1839,118,25,2,7,0,1,104,100,95,86,0
230,1906,148,29,1,4,1,1,229,248,90,161,97
230,1960,122,28,2,10,9,1,104,100,100,99,86
230,2011,110,42,5,12,30,1,104,102,97,91,86
230,2089,107,34,4,10,13,1,108,102,90,93,86
230,2156,91,31,2,11,13,1,104,104,86,86,90
230,2249,75,36,1,12,11,1,104,100,28,88,82
230,2322,105,33,6,10,20,1,104,104,95,93,86
230,2394,96,30,6,12,19,1,104,104,90,91,82
230,2425,80,27,2,13,14,1,108,108,93,93,88
230,2472,105,33,2,12,15,1,104,104,95,91,86
230,2514,81,22,7,9,12,1,104,102,97,86,82
230,2603,70,23,6,8,10,1,104,100,93,81,81
230,2674,70,29,2,17,17,1,104,97,99,90,82
230,2714,82,27,2,6,17,1,104,104,99,93,86
230,2827,86,24,3,6,10,1,104,104,104,90,86
230,2866,67,19,3,7,13,1,108,108,93,97,75
230,2930,101,28,1,12,14,1,104,102,90,84,79
230,3019,83,30,2,17,7,1,104,104,97,93,86
230,3083,100,31,5,14,20,1,104,104,93,90,81
230,3126,145,32,10,9,16,1,177,93,86,167,79
230,3185,186,36,9,9,12,1,93,90,90,86,82
230,3227,166,47,2,7,19,1,100,93,86,90,86
230,3252,144,36,1,13,16,1,100,95,93,86,82
230,3286,129,36,3,12,19,1,97,93,93,81,79
230,3366,159,52,6,12,22,1,104,104,91,90,84
230,3398,138,38,4,5,24,1,100,100,90,90,79
230,3460,172,47,2,8,24,1,93,90,82,66,73
230,3535,183,50,3,9,21,1,93,90,82,79,79
230,3561,206,57,2,9,10,1,90,86,84,82,77
230,3590,192,53,3,8,15,1,90,86,79,147,75
230,3640,152,53,2,10,27,1,93,90,90,82,75
230,3676,170,53,1,10,28,1,86,93,75,77,79
230,3686,5,4,0,0,9,1,97,93,0,0,75
231,5,48,11,5,0,0,1,82,79,90,0,0
231,17,54,14,4,0,0,1,90,86,88,0,0
231,29,98,14,7,2,1,1,90,82,82,84,86
231,61,145,28,10,6,2,1,90,79,79,77,70
231,99,124,22,6,0,1,1,267,247,136,0,90
231,147,118,24,6,2,0,1,90,86,90,84,0
231,153,94,17,1,2,3,1,86,82,75,77,64
231,182,158,36,5,7,3,1,25,25,21,25,21
231,248,306,69,3,5,5,1,79,82,82,82,79
231,264,269,67,15,6,5,1,90,90,90,90,79
231,293,194,35,17,3,1,1,86,86,82,79,82
231,339,434,101,20,14,4,1,147,147,142,154,55
231,376,174,32,6,7,6,1,39,39,36,36,32
231,413,202,40,7,1,5,1,86,82,79,75,79
231,467,199,39,4,6,8,1,93,93,88,86,88
231,492,177,38,3,8,11,1,79,75,75,66,75
231,511,201,42,5,6,11,1,194,178,86,81,75
231,532,234,62,3,10,10,1,93,89,79,79,79
231,557,145,36,6,5,4,1,90,90,82,86,77
231,578,164,36,8,12,6,1,151,143,129,61,61
231,633,136,19,1,9,6,1,93,93,82,82,72
231,664,166,31,0,9,3,1,90,90,0,86,86
231,681,61,13,0,5,5,1,93,93,0,79,86
231,699,90,20,1,12,9,1,97,97,97,91,86
231,750,124,33,5,8,10,1,97,97,90,79,82
231,880,182,23,12,17,12,1,90,86,79,79,79
231,928,125,27,9,11,11,1,93,97,90,82,82
231,950,117,29,6,10,10,1,90,93,84,79,77
231,980,276,54,1,8,9,1,244,247,86,158,160
231,1045,90,19,2,7,3,1,100,100,88,90,90
231,1123,85,19,5,6,7,1,100,100,93,84,79
231,1292,89,19,3,5,6,1,97,100,90,86,86
231,1389,89,33,2,8,2,1,100,97,91,84,90
231,1465,119,28,2,9,4,1,100,97,93,90,84
231,1572,119,28,4,6,1,1,104,102,97,90,72
231,1621,135,31,4,3,3,1,276,184,61,79,150
231,1664,159,41,6,5,5,1,93,90,86,86,79
231,1699,121,25,4,8,0,1,97,97,90,88,0
231,1774,87,17,1,9,3,1,104,108,100,93,97
231,1802,86,25,4,3,2,1,111,104,102,93,86
231,1839,103,32,0,0,2,1,104,100,0,0,82
231,1906,133,40,0,10,0,1,251,246,0,86,0
231,1960,114,29,2,8,16,1,104,104,99,86,81
231,2011,112,24,1,10,11,1,104,97,90,97,86
231,2089,104,35,4,13,31,1,104,104,93,90,86
231,2156,75,23,4,12,16,1,108,104,90,88,86
231,2249,83,33,1,9,10,1,100,100,90,82,88
231,2322,75,30,0,15,12,1,108,102,0,90,82
231,2394,76,30,0,10,16,1,108,104,0,93,81
231,2425,95,26,7,9,25,1,104,102,97,93,86
231,2472,97,29,6,11,15,1,104,100,93,90,86
231,2514,85,29,2,11,15,1,104,104,95,93,82
231,2603,59,9,5,10,9,1,108,100,93,91,86
231,2674,76,17,5,8,11,1,108,100,100,88,82
231,2714,64,20,7,8,13,1,104,100,93,93,86
231,2827,65,23,7,9,17,1,104,100,97,97,86
231,2866,73,26,2,3,9,1,100,100,97,82,79
231,2930,84,30,3,9,10,1,104,104,97,90,75
231,3019,109,29,2,13,16,1,104,100,32,86,81
231,3083,106,39,3,11,10,1,108,104,90,93,84
231,3126,150,35,4,12,18,1,265,179,90,160,158
231,3185,193,45,7,10,19,1,93,93,86,86,79
231,3227,164,43,9,9,22,1,97,93,90,90,84
231,3252,106,28,7,9,18,1,97,97,90,90,82
231,3286,123,41,1,9,14,1,100,97,86,86,82
231,3366,141,49,3,3,14,1,108,108,97,86,82
231,3398,173,44,4,11,21,1,97,95,93,82,79
231,3460,151,50,3,8,18,1,93,93,86,70,75
231,3535,191,39,1,7,18,1,93,90,75,82,75
231,3561,188,45,2,10,22,1,90,86,77,79,75
231,3590,171,44,2,10,15,1,190,93,82,84,82
231,3640,167,58,0,11,15,1,93,90,0,82,79
231,3676,164,54,1,8,16,1,90,84,75,73,79
231,3686,4,2,0,0,8,1,88,91,0,0,72
232,5,64,7,1,2,0,1,82,90,68,79,0
232,17,80,14,5,1,0,1,86,84,68,82,0
232,29,79,15,6,2,0,1,90,90,82,84,0
232,61,122,28,9,1,1,1,86,88,86,82,61
232,99,164,29,10,8,7,1,264,242,242,231,136
232,147,113,26,9,3,3,1,93,86,93,90,90
232,153,117,26,3,2,4,1,79,81,68,72,79
232,182,164,21,4,7,1,1,25,25,25,25,25
232,248,251,51,9,9,3,1,82,79,82,75,82
232,264,268,53,14,13,5,1,90,90,86,86,82
232,293,252,42,9,2,2,1,86,86,82,72,82
232,339,485,96,22,3,3,1,151,151,139,68,61
232,376,160,37,8,12,3,1,37,36,34,32,28
232,413,188,34,11,6,5,1,90,90,82,81,75
232,467,178,42,1,2,5,1,97,99,86,100,82
232,492,196,47,3,5,6,1,79,79,75,75,75
232,511,200,48,3,7,6,1,190,100,79,79,79
232,532,242,52,6,11,11,1,91,87,79,84,86
232,557,145,33,4,8,15,1,90,86,82,84,82
232,578,150,47,7,6,13,1,161,154,140,64,68
232,633,100,27,3,6,7,1,93,90,86,77,79
232,664,141,30,2,8,9,1,93,90,99,79,86
232,681,63,17,1,9,11,1,93,93,93,79,75
232,699,85,17,0,11,4,1,97,97,0,86,84
232,750,155,26,4,10,13,1,93,95,88,81,82
232,880,139,21,9,7,8,1,93,93,82,75,86
232,928,88,26,2,12,8,1,97,90,88,88,81
232,950,114,24,6,15,14,1,93,93,88,82,75
232,980,286,56,10,14,10,1,240,231,90,163,204
232,1045,74,28,2,3,2,1,100,97,86,86,82
232,1123,87,23,2,9,5,1,97,97,84,72,75
232,1292,88,21,5,5,7,1,100,100,93,93,86
232,1389,92,23,4,8,4,1,97,97,90,86,84
232,1465,99,22,3,7,1,1,100,97,90,86,90
232,1572,113,25,3,3,2,1,104,97,90,93,84
232,1621,129,21,4,6,1,1,194,194,95,70,79
232,1664,120,35,6,4,3,1,100,97,91,90,75
232,1699,129,33,3,7,5,1,97,97,86,86,82
232,1774,107,32,3,10,4,1,100,100,93,100,90
232,1802,95,24,2,8,0,1,104,104,99,100,0
232,1839,84,24,4,3,2,1,106,100,97,90,84
232,1906,129,34,2,1,2,1,258,251,102,86,86
232,1960,112,28,2,10,15,1,104,100,90,90,82
232,2011,108,26,1,9,14,1,108,104,97,86,81
232,2089,102,32,1,8,13,1,104,104,68,93,86
232,2156,86,33,5,11,27,1,104,108,97,97,86
232,2249,85,23,3,9,15,1,108,100,93,79,86
232,2322,89,41,3,11,12,1,108,104,93,86,86
232,2394,85,26,0,17,9,1,111,100,0,93,90
232,2425,59,29,0,12,10,1,108,100,0,97,82
232,2472,81,26,1,12,17,1,104,104,97,95,86
232,2514,94,31,4,11,9,1,104,100,91,93,82
232,2603,65,21,4,13,15,1,108,108,93,90,82
232,2674,83,15,3,10,15,1,108,108,97,86,82
232,2714,82,20,6,16,12,1,108,104,102,86,81
232,2827,96,25,1,14,12,1,108,97,97,90,86
232,2866,65,21,7,11,20,1,104,100,93,93,86
232,2930,89,30,2,1,12,1,104,104,97,75,79
232,3019,96,35,5,3,17,1,100,104,93,86,79
232,3083,113,31,2,7,16,1,104,108,95,82,81
232,3126,162,40,4,9,10,1,174,97,93,168,154
232,3185,186,47,2,15,13,1,90,90,75,79,75
232,3227,170,42,2,8,19,1,100,97,88,88,82
232,3252,116,36,3,10,21,1,104,97,86,84,82
232,3286,126,34,6,9,16,1,100,100,88,86,81
232,3366,143,34,1,11,24,1,104,104,93,90,84
232,3398,144,41,3,5,15,1,100,100,93,79,79
232,3460,171,45,4,5,25,1,93,90,79,72,79
232,3535,177,47,4,6,23,1,93,90,84,73,75
232,3561,161,42,1,7,21,1,90,88,79,79,72
232,3590,177,49,3,7,20,1,172,93,82,82,79
232,3640,129,48,2,10,25,1,97,97,97,86,86
232,3676,125,43,1,8,22,1,97,93,97,91,82
232,3686,5,1,0,1,8,1,90,93,0,82,73
233,5,44,19,4,0,0,1,79,82,86,0,0
233,17,68,17,4,0,0,1,86,86,90,0,0
233,29,86,19,5,0,0,1,86,90,86,0,0
233,61,160,30,10,4,5,1,90,91,86,75,61
233,99,140,24,8,3,3,1,265,257,249,143,119
233,147,106,25,6,2,1,1,93,93,93,82,90
233,153,103,18,3,4,2,1,90,86,93,81,77
233,182,176,40,1,6,7,1,28,28,28,28,25
233,248,274,58,6,4,5,1,82,82,81,82,82
233,264,256,38,13,5,3,1,90,93,90,90,82
233,293,196,30,17,14,2,1,90,88,82,82,86
233,339,473,98,13,8,3,1,151,154,141,68,64
233,376,185,36,12,2,1,1,39,39,39,39,43
233,413,189,41,11,12,3,1,86,86,79,82,86
233,467,158,36,5,14,5,1,97,93,97,86,86
233,492,187,40,4,10,9,1,75,82,81,82,75
233,511,205,38,2,9,6,1,215,211,84,79,79
233,532,239,50,3,14,5,1,104,82,79,75,91
233,557,138,38,1,11,5,1,93,90,82,90,82
233,578,145,37,3,12,13,1,172,167,153,162,72
233,633,94,25,1,9,15,1,93,86,79,82,82
233,664,130,30,1,7,11,1,93,93,82,86,90
233,681,56,17,2,8,9,1,93,90,84,79,82
233,699,81,20,2,7,13,1,97,99,100,82,86
233,750,145,32,2,6,7,1,97,93,90,64,86
233,880,154,36,3,13,14,1,90,90,79,82,77
233,928,119,29,5,9,16,1,93,93,82,79,79
233,950,101,21,2,5,12,1,97,90,79,86,77
233,980,271,47,6,12,12,1,242,232,88,163,143
233,1045,84,21,9,6,4,1,97,100,90,90,86
233,1123,85,22,5,10,4,1,97,100,90,77,81
233,1292,80,23,2,5,7,1,100,97,91,90,79
233,1389,91,30,6,5,7,1,104,99,90,90,82
233,1465,79,30,5,5,4,1,100,97,90,86,86
233,1572,83,26,3,6,2,1,100,100,93,88,90
233,1621,128,28,3,4,1,1,193,194,93,77,72
233,1664,149,31,3,10,4,1,97,93,97,88,84
233,1699,116,29,6,2,1,1,97,104,91,91,72
233,1774,86,36,2,4,1,1,104,104,91,99,93
233,1802,82,28,2,5,4,1,108,106,90,100,88
233,1839,103,24,2,6,1,1,104,100,99,95,79
233,1906,120,31,4,6,4,1,282,179,102,90,88
233,1960,107,35,5,16,9,1,108,104,100,86,82
233,2011,109,22,1,12,17,1,104,100,97,90,82
233,2089,87,27,1,6,14,1,108,104,100,84,84
233,2156,75,21,0,8,20,1,108,104,0,86,82
233,2249,86,24,2,13,25,1,104,104,100,82,90
233,2322,86,26,2,11,16,1,108,108,97,86,86
233,2394,83,26,2,9,15,1,108,108,95,86,86
233,2425,77,28,2,10,8,1,108,104,90,90,90
233,2472,82,34,0,6,14,1,104,100,0,90,84
233,2514,62,28,3,13,23,1,104,104,93,93,86
233,2603,55,25,7,8,8,1,104,100,93,86,88
233,2674,67,19,6,16,11,1,104,104,95,90,86
233,2714,55,17,3,7,8,1,108,111,97,90,86
233,2827,94,24,6,9,21,1,104,99,100,86,68
233,2866,94,27,3,10,6,1,108,100,93,91,81
233,2930,80,21,8,13,13,1,108,104,95,93,90
233,3019,98,25,1,4,15,1,104,100,93,86,79
233,3083,103,34,4,4,15,1,104,104,93,82,79
233,3126,157,32,2,6,14,1,97,179,82,79,75
233,3185,217,52,3,11,13,1,93,93,90,75,79
233,3227,192,54,3,12,12,1,100,97,82,81,82
233,3252,106,34,0,10,18,1,100,99,0,82,81
233,3286,106,39,2,13,21,1,100,93,91,90,82
233,3366,162,44,6,10,20,1,104,97,95,91,90
233,3398,139,47,4,8,19,1,100,97,81,88,82
233,3460,188,50,3,9,17,1,93,93,82,72,79
233,3535,204,56,2,8,20,1,90,82,82,79,73
233,3561,176,55,5,7,19,1,90,90,79,82,75
233,3590,177,51,5,6,32,1,90,90,86,82,75
233,3640,126,38,2,7,23,1,97,97,90,82,79
233,3676,118,45,2,7,19,1,90,97,82,75,79
233,3686,7,5,0,0,10,1,93,90,0,0,79
234,5,47,10,5,0,0,1,86,86,72,0,0
234,17,53,17,4,0,0,1,86,90,75,0,0
